"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5M6HU2KK","thesis","2011","Suman Dasgupta","Characterization of adhesion at carbon fiber-fluorinated epoxy interface and effect of environmental degradation","","","","","https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwiysY7Hk-rPAhWM14MKHdpmCoYQFggcMAA&url=https%3A%2F%2Fshareok.org%2Fbitstream%2Fhandle%2F11244%2F9919%2FDasgupta_okstate_0664M_11681.pdf%3Fsequence%3D1&usg=AFQjCNGrcLbdfyEFI62E1j0ovgqNsqmLYQ&sig2=B0IK4LV8zhGilvxE1HM9tQ&bvm=bv.136499718,d.amc&cad=rja","","2011-06","2016-10-20 19:54:34","2016-10-20 19:57:05","","","","","","","","","","","","","Oklahoma state university","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9EA3A8U6","journalArticle","2016","Waheed, Sidra; Cabot, Joan M.; Macdonald, Niall P.; Lewis, Trevor; Guijt, Rosanne M.; Paull, Brett; Breadmore, Michael C.","3D printed microfluidic devices: enablers and barriers","Lab Chip","","1473-0197, 1473-0189","10.1039/C6LC00284F","http://xlink.rsc.org/?DOI=C6LC00284F","","2016","2016-10-31 16:28:26","2016-10-31 16:28:26","2016-10-31 16:28:26","1993-2013","","11","16","","","3D printed microfluidic devices","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4KKF6A6","journalArticle","2012","Schneider, Caroline A.; Rasband, Wayne S.; Eliceiri, Kevin W.","NIH Image to ImageJ: 25 years of image analysis","Nature Methods","","1548-7091","10.1038/nmeth.2089","http://www.nature.com/nmeth/journal/v9/n7/full/nmeth.2089.html","For the past 25 years NIH Image and ImageJ software have been pioneers as open tools for the analysis of scientific images. We discuss the origins, challenges and solutions of these two programs, and how their history can serve to advise and inform other software projects.","2012-07","2016-11-21 16:08:21","2016-11-21 16:08:21","2016-11-21 16:08:21","671-675","","7","9","","Nat Meth","NIH Image to ImageJ","","","","","","","en","© 2012 Nature Publishing Group, a division of Macmillan Publishers Limited. All Rights Reserved.","","","","www.nature.com","","","","C:\Users\ilyass\Zotero\storage\FQ5N6FCJ\nmeth.2089.html","","","Imaging; Software","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BXEZI9S8","journalArticle","2001","Meijering, Erik H. W.; Niessen, Wiro J.; Viergever, Max A.","Quantitative evaluation of convolution-based methods for medical image interpolation","Medical Image Analysis","","1361-8415","10.1016/S1361-8415(00)00040-2","http://www.sciencedirect.com/science/article/pii/S1361841500000402","Interpolation is required in a variety of medical image processing applications. Although many interpolation techniques are known from the literature, evaluations of these techniques for the specific task of applying geometrical transformations to medical images are still lacking. In this paper we present such an evaluation. We consider convolution-based interpolation methods and rigid transformations (rotations and translations). A large number of sinc-approximating kernels are evaluated, including piecewise polynomial kernels and a large number of windowed sinc kernels, with spatial supports ranging from two to ten grid intervals. In the evaluation we use images from a wide variety of medical image modalities. The results show that spline interpolation is to be preferred over all other methods, both for its accuracy and its relatively low computational cost.","2001-06","2016-11-21 16:01:48","2016-11-21 16:01:48","2016-11-21 16:01:48","111-126","","2","5","","Medical Image Analysis","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\5DHDITSB\Meijering et al. - 2001 - Quantitative evaluation of convolution-based metho.pdf; C:\Users\ilyass\Zotero\storage\KB4HPSDR\S1361841500000402.html","","","Convolution-based interpolation; Geometrical transformation; Medical images; Piecewise polynomial kernels; Quantitative evaluation; Spline interpolation; Windowed sinc kernels","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z4KPZXMR","journalArticle","2016","Perrier, Amélie; Touchard, Fabienne; Chocinski-Arnault, Laurence; Mellier, David","Mechanical behaviour analysis of the interface in single hemp yarn composites: DIC measurements and FEM calculations","Polymer Testing","","0142-9418","10.1016/j.polymertesting.2016.03.019","http://www.sciencedirect.com/science/article/pii/S0142941816301246","The present work aims to investigate the local deformation mechanisms around a yarn in an eco-composite. Different hemp yarn orientations and two types of epoxy resin were tested. Full-field measurements were realised with the digital image correlation technique on specific single yarn composites, either on the face of the specimens, or on the edge. The tensile tests were performed under an optical microscope to give sufficient precision, and a numerical model was developed. The experimental results showed high heterogeneities in strain fields which increase with the applied stress level. The comparison with the underlying microstructure and the numerical model enabled us to study the influence of the yarn on the mechanical behaviour. The local constitutive behaviour of the different constituents of the specimens could be approached by these analyses. These results constitute a complete and original database on hemp/epoxy interface mechanical behaviour.","2016-07","2017-01-06 20:26:15","2017-01-06 20:26:15","2017-01-06 20:26:15","1-8","","","52","","Polymer Testing","Mechanical behaviour analysis of the interface in single hemp yarn composites","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\9N4UQZBS\Perrier et al. - 2016 - Mechanical behaviour analysis of the interface in .pdf; C:\Users\ilyass\Zotero\storage\KAFRPG7H\Perrier et al. - 2016 - Mechanical behaviour analysis of the interface in .html","","","Digital image correlation; Hemp; Local strain measurement; Single yarn composite","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3RQJ23FQ","journalArticle","2016","A, Gherissi; F, Abbassia; A, Zghal","A Comparative Study of Three Different Microscale Approaches for Modeling Woven Composite Material","Journal of Material Sciences & Engineering","","2169-0022","10.4172/2169-0022.1000307","https://www.omicsgroup.org/journals/a-comparative-study-of-three-different-microscale-approaches-for-modelingwoven-composite-material-2169-0022-1000307.php?aid=83573","In the present paper, an investigation was carried out to evaluate the micro scale elastic behaviour of composites. The novelty of this work is to compare three different simulation methods for the composite Carbon/PPS by suggesting a 2D programing simulation approach that would reduce the calculation time of the elastic behaviour of the yarn of woven composite material. To conduct the work an experimental analysis was planned to identify the micro geometric parameters of the composite and to collect all needed dimensions for building the numerical models. The simulation procedures are carried out through three different micro-scale methods and by applying two different finite element approaches: 3D periodic approach, 3D random approach and 2D random approach, the results show that the Young modulus presents a differentiation reach 12% and the Shear Modules G13 and G12 is roughly 11% and 29.39% for G23. The micro mechanical results are discussed according to the recent literature investigations. The numerical results from the proposed approaches are discussed, which show good agreement with reality of the material when using the random 3D approach and very good gain of time of simulation when using the 2D programing simulation approach. This approach reduces the calculation time about 50% compared with other methods.","2016-12-05","2017-02-20 22:29:31","2017-02-20 22:29:31","2017-02-20 22:29:31","1-7","","","","","","","","","","","","","","","","","","www.omicsgroup.org","","","","C:\Users\ilyass\Zotero\storage\ZZUZH7EB\A et al. - 2016 - A Comparative Study of Three Different Microscale .pdf; C:\Users\ilyass\Zotero\storage\98JAAWRU\a-comparative-study-of-three-different-microscale-approaches-for-modelingwoven-composite-materi.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E43U8J23","journalArticle","1991","Wagner, H. D.; Rubins, M.; Marom, G.","The significance of microcomposites as experimental models","Polymer Composites","","1548-0569","10.1002/pc.750120404","http://onlinelibrary.wiley.com/doi/10.1002/pc.750120404/abstract","This paper demonstrates the usefulness of careful experimental work with model composite materials, such as thin polymeric films in which single fibers are accurately positioned, in at least two respects: to assess the validity of a theory for a given physical property, and to accurately probe the effects of various parameters on the behavior of composites. Working with such model composites has obvious advantages, such as the full control of experimental parameters, the possibility of introducing perturbative effects in a controlled way, and the possibility of verifying theoretical models in the range of low fiber content. Indeed, macroscopic composite materials contain various types of defects and perturbative effects, such as fiber misalignment or slack, fiber-poor regions, voids, etc., which bias any quantitative assessment of mechanical and physical properties, and preclude the accurate verification of theoretical schemes. One difficulty in working with microcomposite models, also recalled here, is the need for an appropriate “scaling-up” procedure to the level of macroscopic composites.","1991-08-01","2017-03-06 21:00:31","2017-03-06 21:00:31","2017-03-06 21:00:31","233-236","","4","12","","Polym Compos","","","","","","","","en","","","","","Wiley Online Library","","","","C:\Users\ilyass\Zotero\storage\WRM5WVG9\abstract.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KAUF7ZC9","journalArticle","2005","Torres, F. G.; Cubillas, M. L.","Study of the interfacial properties of natural fibre reinforced polyethylene","Polymer Testing","","0142-9418","10.1016/j.polymertesting.2005.05.004","http://www.sciencedirect.com/science/article/pii/S0142941805000851","In the present paper, the interfacial properties of extruded and compression moulded natural fibre reinforced thermoplastics (NFRTP) are studied. The interfacial shear strength of PE-sisal composites was measured using the single fibre fragmentation test (SFFT). The difficulties in obtaining significant measurements are discussed and assessed. The main problems found were the non-transparent nature of the matrix, the irregular shape of the fibres, and the variability in fibre–matrix adhesion encountered even in single fibre specimens. Scanning Electron Microscope (SEM) pictures obtained from fractured surfaces were used for a qualitative evaluation of the interfacial properties of NFRTPs. Fibre treatment with stearic acid increased the interfacial shear strength by 23% with respect to untreated fibres. The improvements in interfacial shear strength found for the treated specimens were consistent with observations from SEM fractographs.","2005-09","2017-03-17 20:56:03","2017-03-17 20:56:03","2017-03-17 20:56:03","694-698","","6","24","","Polymer Testing","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\K9F98PFG\Torres et Cubillas - 2005 - Study of the interfacial properties of natural fib.pdf; C:\Users\ilyass\Zotero\storage\WWKJ8NKC\S0142941805000851.html","","","Interfacial properties; Natural fibre composites; Single fibre fragmentation test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8VIJ8S7X","journalArticle","2013","Mazzoleni, Paolo","Uncertainty estimation and reduction in digital image correlation measurements","","","","","https://www.politesi.polimi.it/handle/10589/74525","","2013","2017-04-18 17:42:57","2017-04-18 17:42:57","2017-04-18 17:42:57","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\ilyass\Zotero\storage\675MBTMD\2013_03_PhD_Mazzoleni.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNW2N9QC","bookSection","2000","J.A. Nairn, R. Talreja, J.A.E. Manson","Matrix Microcracking in Composites","Polymer Matrix Composites","","","","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.36.1505&rep=rep1&type=pdf","","2000","2017-05-04 21:20:13","2017-05-04 21:22:38","","403-32","","","","","","","Comprehensive Composite Materials","2","","","Elsevier Science","","","","","","","","","","","","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.36.1505&rep=rep1&type=pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMCVCC9G","bookSection","1987","Z. Hashin","Analysis of damage in composite materials","Yielding, Damage, and Failure of Anisotropic Solids","978-0-85298-735-3","","","http://www.wiley.com/WileyCDA/WileyTitle/productCd-0852987358.html","","1987","2017-05-04 21:51:03","2017-05-04 21:56:11","2017-05-04 21:51:03","","","","5","","","Wiley","","","","","J. P. Boehler","","","","","","","","","","","C:\Users\ilyass\Zotero\storage\MTBRNCFF\productCd-0852987358.html","","","","","","","","","","","","","","","","","","","","","","","EGF Publication","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FIE2HJ75","journalArticle","2007","González, Carlos; LLorca, Javier","Mechanical behavior of unidirectional fiber-reinforced polymers under transverse compression: Microscopic mechanisms and modeling","Composites Science and Technology","","02663538","10.1016/j.compscitech.2007.02.001","http://linkinghub.elsevier.com/retrieve/pii/S0266353807000711","","2007-10","2017-05-17 15:43:53","2017-05-17 15:43:53","2014-01-29 17:34:03","2795-2806","","13","67","","","Mechanical behavior of unidirectional fiber-reinforced polymers under transverse compression","","","","","","","","","","","","CrossRef","","","","","","computational model; interface fracture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TVPFXAUJ","journalArticle","2013","Pinto, J. M. Teixeira; Touchard, F.; Castagnet, S.; Nadot-Martin, C.; Mellier, D.","DIC Strain Measurements at the Micro-Scale in a Semi-Crystalline Polymer","Experimental Mechanics","","0014-4851, 1741-2765","10.1007/s11340-013-9753-2","https://link.springer.com/article/10.1007/s11340-013-9753-2","To improve physical motivation of mechanical modeling for semi-crystalline polymers, a better understanding of micro-mechanisms and a quantification of the mechanical response at the microstructure scale are needed. Strain field evolutions during deformation would be useful information but experimental techniques are still lacking for these materials. In this paper, an in-situ Digital Image Correlation (DIC) technique in the Scanning Electron Microscope (SEM) was developed to access strain fields at the spherulitic scale of a polypropylene. The evolution of strain heterogeneities during deformation were analyzed and correlated to the microstructure.","2013-10-01","2017-05-22 15:27:07","2017-05-22 15:27:07","2017-05-22 15:27:07","1311-1321","","8","53","","Exp Mech","","","","","","","","en","","","","","link.springer.com","","","","; C:\Users\ilyass\Zotero\storage\HA5CGHT7\Pinto et al. - 2013 - DIC Strain Measurements at the Micro-Scale in a Se.html","https://link.springer.com/content/pdf/10.1007%2Fs11340-013-9753-2.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W48EJMRU","journalArticle","2015","Tracy, Jared; Waas, Anthony; Daly, Samantha","A New Experimental Approach for In Situ Damage Assessment in Fibrous Ceramic Matrix Composites at High Temperature","Journal of the American Ceramic Society","","1551-2916","10.1111/jace.13538","http://onlinelibrary.wiley.com/doi/10.1111/jace.13538/abstract","High-temperature applications of ceramic matrix composites necessitate a rigorous understanding of the fracture and damage mechanisms that occur under thermomechanical loading, requiring the development of advanced small-scale characterization approaches. In this work, fiber-reinforced SiC/SiC tensile specimens were loaded in a scanning electron microscope at 800°C, and full-field deformation maps at the constituent length scale were generated using digital image correlation (DIC). A colloidal system containing mechanically milled titanium nanopowder, bicine, and water was developed for use as a DIC tracking pattern that is stable at 795°C. The resultant full-field strain maps provide a constituent level characterization of damage evolution from crack initiation through final fracture. An analysis of strain along fiber lengths indicated that fiber mean strain and standard deviation reached a minimum at fiber fracture. In addition, multiple matrix cracks in the process zone ahead of a notch/crack tip were apparent and could falsely appear as a continuous region of high strain in DIC fields. Relatively large displacement (strain) error was attributed to noise and bias at these small length scales and small strain values, and approaches for mitigating this error are discussed.","2015-06-01","2017-05-22 15:57:19","2017-05-22 15:57:19","2017-05-22 15:57:19","1898-1906","","6","98","","J. Am. Ceram. Soc.","","","","","","","","en","","","","","Wiley Online Library","","","","C:\Users\ilyass\Zotero\storage\T9TPE22C\Tracy et al. - 2015 - A New Experimental Approach for In Situ Damage Ass.pdf; C:\Users\ilyass\Zotero\storage\ACPRK6CR\Tracy et al. - 2015 - A New Experimental Approach for In Situ Damage Ass.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIU6MG5Z","journalArticle","2013","Vanderesse, N.; Lagacé, M.; Bridier, F.; Bocher, P.","An Open Source Software for the Measurement of Deformation Fields by Means of Digital Image Correlation","Microscopy and Microanalysis","","1431-9276, 1435-8115","10.1017/S1431927613006090","http://www.journals.cambridge.org/abstract_S1431927613006090","","2013-08","2017-05-26 18:32:21","2017-05-26 18:32:21","2017-05-26 18:32:21","820-821","","S2","19","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IXFQDQGM","journalArticle","1987","McNeill, S.R.; Peters, W.H.; Sutton, M.A.","Estimation of stress intensity factor by digital image correlation","Engineering Fracture Mechanics","","00137944","10.1016/0013-7944(87)90124-X","http://linkinghub.elsevier.com/retrieve/pii/001379448790124X","","1987-01","2017-06-12 17:21:01","2017-06-12 17:21:01","2017-06-12 17:21:01","101-112","","1","28","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T7Z7D2WR","webpage","","","Zeus PTFE Tubing","","","","","http://www.matweb.com/search/datasheet.aspx?matguid=813c4ba4827a4e2580fd58a4df1f2a13&ckck=1","","","2017-07-05 16:09:49","2017-07-05 16:09:49","2017-07-05 16:09:49","","","","","","","","","","","","","","","","","","","","","","","C:\Users\ilyass\Zotero\storage\N85VQQ5Z\datasheet.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V64B97UN","journalArticle","2011","Montazeri, Arash; Montazeri, Nasser","Viscoelastic and mechanical properties of multi walled carbon nanotube/epoxy composites with different nanotube content","Materials & Design","","0261-3069","10.1016/j.matdes.2010.11.003","http://www.sciencedirect.com/science/article/pii/S0261306910006291","The viscoelastic and mechanical properties of composites multi walled carbon nanotube (MWNT)/epoxy at different weight fractions (0.1, 0.5, 1 and 2wt.%) were evaluated by performing tensile and dynamic-mechanical thermal analysis (DMTA) tests. The MWNT/epoxy composite were fabricated by sonication and a cast molding process. The results showed that addition of nanotubes to epoxy had significant effect on the viscoelastic and mechanical properties. However, the use of 0.5wt.% increased the viscoelastic properties more significantly. Concerning viscoelastic modeling, the COLE–COLE diagram has been plotted by the results of DMTA test. These results show a good agreement between the Perez model and the viscoelastic behavior of the composite.","2011-04-01","2017-10-03 19:42:58","2017-10-03 19:42:58","","2301-2307","","4","32","","Materials & Design","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\IIT7E4GX\Montazeri et Montazeri - 2011 - Viscoelastic and mechanical properties of multi wa.pdf; C:\Users\ilyass\Zotero\storage\2JHB8TDE\S0261306910006291.html","","","A. Multi walled carbon nanotubes; A. Nanocomposites; E. Viscoelastic properties","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IC7BWNJB","encyclopediaArticle","2017","","Scientific method","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Scientific_method&oldid=812148396","The scientific method is a body of techniques for investigating phenomena, acquiring new knowledge, or correcting and integrating previous knowledge. To be termed scientific, a method of inquiry is commonly based on empirical or measurable evidence subject to specific principles of reasoning. The Oxford Dictionaries Online defines the scientific method as ""a method or procedure that has characterized natural science since the 17th century, consisting in systematic observation, measurement, and experiment, and the formulation, testing, and modification of hypotheses"". Experiments are a procedure designed to test hypotheses. Experiments are an important tool of the scientific method.  The method is a continuous process that begins with observations about the natural world. People are naturally inquisitive, so they often come up with questions about things they see or hear, and they often develop ideas or hypotheses about why things are the way they are. The best hypotheses lead to predictions that can be tested in various ways. The strongest tests of hypotheses come from carefully controlled experiments that gather empirical data. Depending on how well additional tests match the predictions, the original hypothesis may require refinement, alteration, expansion or even rejection. If a particular hypothesis becomes very well supported, a general theory may be developed. Although procedures vary from one field of inquiry to another, they are frequently the same from one to another. The process of the scientific method involves making conjectures (hypotheses), deriving predictions from them as logical consequences, and then carrying out experiments or empirical observations based on those predictions. A hypothesis is a conjecture, based on knowledge obtained while seeking answers to the question. The hypothesis might be very specific, or it might be broad. Scientists then test hypotheses by conducting experiments or studies. A scientific hypothesis must be falsifiable, implying that it is possible to identify a possible outcome of an experiment or observation that conflicts with predictions deduced from the hypothesis; otherwise, the hypothesis cannot be meaningfully tested. The purpose of an experiment is to determine whether observations agree with or conflict with the predictions derived from a hypothesis. Experiments can take place anywhere from a college lab to CERN's Large Hadron Collider. There are difficulties in a formulaic statement of method, however. Though the scientific method is often presented as a fixed sequence of steps, it represents rather a set of general principles. Not all steps take place in every scientific inquiry (nor to the same degree), and they are not always in the same order. Some philosophers and scientists have argued that there is no scientific method; they include physicist Lee Smolin and philosopher Paul Feyerabend (in his Against Method). Nola and Sankey remark that ""For some, the whole idea of a theory of scientific method is yester-year's debate"".","2017-11-26","2017-12-04 19:39:57","2017-12-04 19:39:57","","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 812148396","","C:\Users\ilyass\Zotero\storage\FZUASZ8Z\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6HPFHHQ","journalArticle","2015","Iliopoulos, S.; Aggelis, D. G.; Pyl, L.; Vantomme, J.; Van Marcke, P.; Coppens, E.; Areias, L.","Detection and evaluation of cracks in the concrete buffer of the Belgian Nuclear Waste container using combined NDT techniques","Construction and Building Materials","","0950-0618","10.1016/j.conbuildmat.2014.12.036","http://www.sciencedirect.com/science/article/pii/S0950061814013385","The long term management of high-level and heat emitting radioactive waste is a worldwide concern, as it directly influences the environment and future generations. To address this issue, the Belgian Agency for Radioactive Waste and Enriched Fissile Materials (ONDRAF/NIRAS) has come up with a reference design for the geological disposal of this waste. In this design the wastes are first post-conditioned in a massive concrete structure called Supercontainer (SC) before being transported to an underground repository. The feasibility to construct this structure is being evaluated through a number of scaled models that are tested using various measurement techniques. This paper reports on the onset and evolution of the observed cracking of the concrete structure obtained by simultaneously applying Digital Image Correlation (DIC), Acoustic Emission (AE) and Ultrasonic Pulse Velocity (UPV) nondestructive testing techniques. In particular, the results highlight the time of onset and location of crack initiation as well as the width and depth of the cracks. Finally, emphasis is given to AE indices which indicate the severity of the cracks.","2015-03-01","2018-01-08 16:19:06","2018-01-08 16:19:06","","369-378","","Supplement C","78","","Construction and Building Materials","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\X74MT4ZH\Iliopoulos et al. - 2015 - Detection and evaluation of cracks in the concrete.pdf; C:\Users\ilyass\Zotero\storage\49TD486D\S0950061814013385.html","","","Crack initiation; Nuclear waste; Supercontainer; DIC; AE; UPV; Width; Depth; I-value","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UREX2WJG","journalArticle","2016","Hamrat, M.; Boulekbache, B.; Chemrouk, M.; Amziane, S.","Flexural cracking behavior of normal strength, high strength and high strength fiber concrete beams, using Digital Image Correlation technique","Construction and Building Materials","","0950-0618","10.1016/j.conbuildmat.2015.12.166","http://www.sciencedirect.com/science/article/pii/S0950061815308369","The paper presents the results of an experimental work on the flexural behavior of three types of concrete: normal strength concrete (NSC), high strength concrete (HSC) and high strength fiber concrete (HSFC) in terms of crack detection, crack development, crack width measurements and strain components, using the Digital Image Correlation (DIC) technique. The experimental results of the present work and from others published in the literature were used to assess the accuracy of the major codes provisions (Eurocode 2, ACI 318 and the BS8110 code) for the crack width predictions. The comparison between the classical measurement techniques and the DIC technique suggests that both of them are suitable for the analysis of the strain components (deformations) of structural members. The most important additional benefit of the DIC technique is that it allows the easy detection of the first crack with a high precision, measures the crack opening and follows the progressive cracking process until failure of reinforced concrete members. Furthermore, the experimental results show that the addition of steel fibers increases the load at first crack and amplifies the number of cracks which leads to a remarkable decrease in both the crack spacing and crack width as well as an improvement of the ductility. The flexural failure of the beam specimens also changes from a brittle concrete crushing at the compression zone to a ductile and smooth concrete compression failure. Moreover, the present study shows that, at service load, the code’s provision on crack width are conservative for beams containing steel fibers since predicting excessively higher values than the experimental ones; the overestimation exceeded 300% in some cases and none of the present major design codes takes into consideration the positive restraining effect of the fibers on the crack widening. The Rilem technical document appears to be the only one which takes account the positive effect of steel fibers on cracking, though still not accurate enough in predicting the crack width of fiber reinforced concrete. Based on the present experimental work and on data from the literature, a modification of the Rilem mathematical model is proposed with the aim of improving the crack width prediction of this challenging concrete material.","2016-03-01","2018-01-08 16:35:53","2018-01-08 16:35:53","","678-692","","Supplement C","106","","Construction and Building Materials","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\NRM7Q3BK\Hamrat et al. - 2016 - Flexural cracking behavior of normal strength, hig.pdf; C:\Users\ilyass\Zotero\storage\V28GIKNW\S0950061815308369.html","","","toughness; Digital image correlation; High strength concrete; Fiber reinforced concrete; Crack width; Serviceability; Ductility; Brittleness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMZGH9BD","journalArticle","2015","Alam, S. Y.; Loukili, A.; Grondin, F.; Rozière, E.","Use of the digital image correlation and acoustic emission technique to study the effect of structural size on cracking of reinforced concrete","Engineering Fracture Mechanics","","0013-7944","10.1016/j.engfracmech.2015.06.038","http://www.sciencedirect.com/science/article/pii/S0013794415003045","An experimental investigation is performed to study the degradation of reinforced concrete beams by employing two experimental techniques simultaneously i.e. digital image correlation and acoustic emission. The former method gives very precise measurement of surface displacements, thus crack openings and crack spacing are determined. In order to complement this method and to investigate damage mechanisms, acoustic emissions resulting from internal damage are also analysed. Beams of three different sizes but proportionally similar, are tested to study the effect of structural size. A comparison of the experimental measurements with Eurocode expressions is also presented.","2015-07-01","2018-01-08 16:52:16","2018-01-08 16:52:16","","17-31","","Supplement C","143","","Engineering Fracture Mechanics","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\XZT2CFKR\Alam et al. - 2015 - Use of the digital image correlation and acoustic .pdf; C:\Users\ilyass\Zotero\storage\GKQXQMBB\S0013794415003045.html","","","Acoustic emission; Fracture; Digital image correlation; Reinforced concrete; Structural size effect; Crack opening","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2S2RJA5G","computerProgram","2017","","dataverse: A data repository framework to share and publish research data","","","","","https://github.com/IQSS/dataverse","","2017-12-18","2017-12-22 17:53:44","2017-12-22 17:53:44","","","","","","","","dataverse","","","","","Institute for Quantitative Social Science","","","","","","","GitHub","","original-date: 2013-11-01T18:47:39Z","","C:\Users\ilyass\Zotero\storage\HI8GZVH3\dataverse.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Java","","","","","","","","",""
"2VBHFBMU","computerProgram","2017","","zenodo: Research. Shared","","","","","https://github.com/zenodo/zenodo","","2017-12-21","2017-12-22 17:50:49","2017-12-22 17:50:49","","","","","","","","zenodo","","","","","Zenodo","","","GPL-2.0","","","","GitHub","","original-date: 2013-02-11T09:34:27Z","","C:\Users\ilyass\Zotero\storage\DTN32VH4\zenodo.html","","","digital-library; elasticsearch; flask; invenio; inveniosoftware; library-management; open-access; open-science; postgresql; python; research-data-management; research-data-repository; scientific-publications; zenodo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Python","","","","","","","","",""
"8MFWGXQP","letter","2010","Spencer, Hillary","Thoughts on the sharing of data and research materials and the role of journal policies","","","","","https://web.stanford.edu/~vcs/Nov21/hilary_spencer_rdcscsJan2010.pdf","","2010-01","2017-12-08 17:45:09","2017-12-08 17:49:11","","","","","","","","","","","","","","","","","Nature Publishing Group","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
