"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"GDNF4XT7","journalArticle","2011","Mezghani, Khaled; Farooqui, Mohammed; Furquan, Sarfaraz; Atieh, Muataz","Influence of carbon nanotube (CNT) on the mechanical properties of LLDPE/CNT nanocomposite fibers","Materials Letters","","0167-577X","http://dx.doi.org/10.1016/j.matlet.2011.08.002","http://www.sciencedirect.com/science/article/pii/S0167577X11008974","The present study shows the effect of adding CNT to linear low-density polyethylene (LLDPE) to produce LLDPE/CNT nanocomposite fibers. The LLDPE/CNT fibers were produced by melt extrusion process using a twin-screw extruder, in a controlled temperature from 160 °C to 275 °C. Further, melt extrusion process was followed by drawing of fibers at the room temperature. Three different weight percentages, 0.08, 0.3 and 1 wt.% of CNT were studied for producing nanocomposite fibers. The addition of 1 wt.% CNT in the LLDPE fiber has increased the tensile strength by 38% (350 MPa). The addition of 0.08 and 0.3 wt.% CNT in the fiber matrix has improved the ductility by 87% and 122%, respectively. Similarly, improvement in the toughness was observed by 63% and 105% for LLDPE fibers with 0.08 wt.% and 0.3 wt.% CNT respectively. The increase in the mechanical properties of the composite fibers was attributed to the alignment and distribution of CNT in the LLDPE matrix. The dispersion of CNT in the polymeric matrix has been revealed by SEM. The study shows that the small addition of CNT when properly mixed and aligned will increase the mechanical properties of pristine polymer fibers.","2011","2019-06-11 15:43:19","2019-06-11 15:43:19","","3633-3635","","23–24","65","","","","","","","","","","","","","","","","","","","","","Carbon nanotubes Polymeric composites Fiber technology Nanocomposites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJYHK6LR","journalArticle","","Mirhabibi, AR; Chizari, K; Edrisi, M; Aghababazadeh, R; Rand, B","THE EFFECT OF CARBON ADDITION ON CORROSION RESISTANCE OF MARINE STRUCTURE COATINGS","","","","","","","","2019-06-11 15:43:19","2019-06-11 15:43:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5XWCA3JI","book","","Mirhabibi, A. R.; Chizari, K.; Edrisi, M.; Aghababazadeh, R.; Rand, B.","THE EFFECT OF CARBON ADDITION ON CORROSION RESISTANCE OF MARINE STRUCTURE COATINGS","","","","","","","","2019-06-11 15:43:19","2019-06-11 15:43:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IH2EIYZR","journalArticle","2012","Morozan, Adina; Jégou, Pascale; Pinault, Mathieu; Campidelli, Stéphane; Jousselme, Bruno; Palacin, Serge","Metal-Free Nitrogen-Containing Carbon Nanotubes Prepared from Triazole and Tetrazole Derivatives Show High Electrocatalytic Activity towards the Oxygen Reduction Reaction in Alkaline Media","ChemSusChem","","1864-564X","10.1002/cssc.201100675","http://dx.doi.org/10.1002/cssc.201100675","","2012","2019-06-11 15:43:19","2019-06-11 15:43:19","","647-651","","4","5","","","","","","","","","","","","","","","","","","","","","doping electrocatalysis fuel cells nanotubes nitrogen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DWHL47C2","journalArticle","2012","Moser, Herbert O; Rockstuhl, Carsten","3D THz metamaterials from micro/nanomanufacturing","Laser & Photonics Reviews","","1863-8899","","","","2012","2019-06-11 15:43:19","2019-06-11 15:43:19","","219-244","","2","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K9QSMAD3","journalArticle","2014","Muth, Joseph T.; Vogt, Daniel M.; Truby, Ryan L.; Mengüç, Yiğit; Kolesky, David B.; Wood, Robert J.; Lewis, Jennifer A.","Embedded 3D Printing of Strain Sensors within Highly Stretchable Elastomers","Advanced Materials","","1521-4095","10.1002/adma.201400334","http://dx.doi.org/10.1002/adma.201400334","","2014","2019-06-11 15:43:19","2019-06-11 15:43:19","","n/a-n/a","","","","","","","","","","","","","","","","","","","","","","","","3D printing sensors stretchable electronics wearable electronics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R4WNW4FB","journalArticle","2011","Nguyen, Lâm D; Chizari, Kambiz; Wang, Kun; Houllé, Matthieu; Janowska, Izabela; Moldovan, Maria Simona; Ersen, Ovidiu; Pham-Huu, Cuong","Urchin-like self-supported carbon nanotubes with macroscopic shaping and fully accessible surface","Materials Letters","","0167-577X","","","","2011","2019-06-11 15:43:19","2019-06-11 15:43:19","","2482-2485","","15","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8SRPEFBA","journalArticle","2013","Niu, Zhiqiang; Dong, Haibo; Zhu, Bowen; Li, Jinzhu; Hng, Huey Hoon; Zhou, Weiya; Chen, Xiaodong; Xie, Sishen","Highly Stretchable, Integrated Supercapacitors Based on Single-Walled Carbon Nanotube Films with Continuous Reticulate Architecture","Advanced Materials","","1521-4095","10.1002/adma.201204003","http://dx.doi.org/10.1002/adma.201204003","","2013","2019-06-11 15:43:19","2019-06-11 15:43:19","","1058-1064","","7","25","","","","","","","","","","","","","","","","","","","","","single-walled carbon nanotubes supercapacitors stretchable solid-state","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YTPAQP6S","journalArticle","2003","Njuguna, James; Pielichowski, Krzysztof","Polymer nanocomposites for aerospace applications: properties","Advanced Engineering Materials","","1527-2648","","","","2003","2019-06-11 15:43:20","2019-06-11 15:43:20","","769-778","","11","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72K8IYH5","journalArticle","2002","Ong, K. G.; Zeng, Kefeng; Grimes, Craig A.","A wireless, passive carbon nanotube-based gas sensor","Sensors Journal, IEEE","","1530-437X","10.1109/jsen.2002.1000247","","","2002","2019-06-11 15:43:20","2019-06-11 15:43:20","","82-88","","2","2","","","","","","","","","","","","","","","","","","","","","carbon nanotubes chemisorption circuit resonance composite materials gas sensors humidity measurement loop antennas remote sensing silicon compounds temperature measurement C-SiO<sub>2</sub> CO<sub>2</sub> CO<sub>2</sub> concentration MWNT-SiO<sub>2</sub> coated sensor MWNT-SiO<sub>2</sub> layer NH<sub>3</sub> NH<sub>3</sub> concentration O<sub>2</sub> O<sub>2</sub> concentration SiO<sub>2</sub> coated sensor ammonia monitoring automatically calibrated CO<sub>2</sub> measurement carbon dioxide monitoring conductivity gas absorption gas-responsive multiwall carbon nanotube-silicon dioxide composite layer humidity monitoring linear reversible sensor response loop antenna opaque sealed containers oxygen monitoring permittivity physisorption planar inductor-capacitor resonant circuit remote monitoring sensor array sensor frequency spectrum sensor resonant frequency temperature monitoring uncoated sensor variable humidity/temperature environment operation wireless passive carbon nanotube-based gas sensor Carbon dioxide Chemical sensors Gas detectors Humidity Monitoring RLC circuits Sensor arrays Temperature sensors Wireless sensor networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WND5K2G3","journalArticle","2010","Pandey, Pulak M","RAPID PROTOTYPING TECHNOLOGIES, APPLICATIONS AND PART DEPOSITION PLANNING","Retrieved October","","","","","","2010","2019-06-11 15:43:20","2019-06-11 15:43:20","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNWGQF4A","journalArticle","2008","Pavlidou, S; Papaspyrides, CD","A review on polymer–layered silicate nanocomposites","Progress in Polymer Science","","0079-6700","","","","2008","2019-06-11 15:43:20","2019-06-11 15:43:20","","1119-1198","","12","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AS8DNW5K","journalArticle","2007","Pegoretti, A; Dorigato, A; Penati, A","Tensile mechanical response of polyethylene–clay nanocomposites","Express Polym Lett","","","","","","2007","2019-06-11 15:43:20","2019-06-11 15:43:20","","123-131","","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJL4KHYL","journalArticle","1998","Pham, D. T.; Gault, R. S.","A comparison of rapid prototyping technologies","International Journal of Machine Tools and Manufacture","","0890-6955","http://dx.doi.org/10.1016/S0890-6955(97)00137-5","http://www.sciencedirect.com/science/article/pii/S0890695597001375","","1998","2019-06-11 15:43:20","2019-06-11 15:43:20","","1257-1287","","10–11","38","","","","","","","","","","","","","","","","","","","","","Rapid prototyping Stereolithography Selective laser sintering LOM 3D printing Fused deposition modelling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ZP725KR","journalArticle","1994","Planeix, J. M.; Coustel, N.; Coq, B.; Brotons, V.; Kumbhar, P. S.; Dutartre, R.; Geneste, P.; Bernier, P.; Ajayan, P. M.","Application of Carbon Nanotubes as Supports in Heterogeneous Catalysis","Journal of the American Chemical Society","","0002-7863","10.1021/ja00096a076","http://dx.doi.org/10.1021/ja00096a076","","1994","2019-06-11 15:43:20","2019-06-11 15:43:20","","7935-7936","","17","116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARCKC53R","journalArticle","2015","Postiglione, Giovanni; Natale, Gabriele; Griffini, Gianmarco; Levi, Marinella; Turri, Stefano","Conductive 3D microstructures by direct 3D printing of polymer/carbon nanotube nanocomposites via liquid deposition modeling","Composites Part A: Applied Science and Manufacturing","","1359-835X","http://dx.doi.org/10.1016/j.compositesa.2015.05.014","http://www.sciencedirect.com/science/article/pii/S1359835X15001682","","2015","2019-06-11 15:43:20","2019-06-11 15:43:20","","110-114","","0","76","","","","","","","","","","","","","","","","","","","","","A. Polymer-matrix composites (PMCs) B. Electrical properties B. Rheological properties 3D printing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JMGBV9J6","journalArticle","2015","Qin, Zhao; Compton, Brett G.; Lewis, Jennifer A.; Buehler, Markus J.","Structural optimization of 3D-printed synthetic spider webs for high strength","Nat Commun","","","10.1038/ncomms8038","http://dx.doi.org/10.1038/ncomms8038","Spiders spin intricate webs that serve as sophisticated prey-trapping architectures that simultaneously exhibit high strength, elasticity and graceful failure. To determine how web mechanics are controlled by their topological design and material distribution, here we create spider-web mimics composed of elastomeric filaments. Specifically, computational modelling and microscale 3D printing are combined to investigate the mechanical response of elastomeric webs under multiple loading conditions. We find the existence of an asymptotic prey size that leads to a saturated web strength. We identify pathways to design elastomeric material structures with maximum strength, low density and adaptability. We show that the loading type dictates the optimal material distribution, that is, a homogeneous distribution is better for localized loading, while stronger radial threads with weaker spiral threads is better for distributed loading. Our observations reveal that the material distribution within spider webs is dictated by the loading condition, shedding light on their observed architectural variations.","2015","2019-06-11 15:43:21","2019-06-11 15:43:21","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RU4J5UDF","book","1993","Rabinovich, Joshua E.","Rapid prototyping system","","5578227","","","","","1993","2019-06-11 15:43:21","2019-06-11 15:43:21","","","","","5,578,227","","","","","08113,241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6V4PU789","journalArticle","1998","Ren, ZF; Huang, ZP; Xu, JW; Wang, JH; Bush, P; Siegal, MP; Provencio, PN","Synthesis of large arrays of well-aligned carbon nanotubes on glass","Science","","0036-8075","","","","1998","2019-06-11 15:43:21","2019-06-11 15:43:21","","1105-1107","","5391","282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9LT9KX8Q","journalArticle","2010","Rogers, John A.; Someya, Takao; Huang, Yonggang","Materials and Mechanics for Stretchable Electronics","Science","","","10.1126/science.1182383","http://www.sciencemag.org/content/327/5973/1603.abstract","Recent advances in mechanics and materials provide routes to integrated circuits that can offer the electrical properties of conventional, rigid wafer-based technologies but with the ability to be stretched, compressed, twisted, bent, and deformed into arbitrary shapes. Inorganic and organic electronic materials in microstructured and nanostructured forms, intimately integrated with elastomeric substrates, offer particularly attractive characteristics, with realistic pathways to sophisticated embodiments. Here, we review these strategies and describe applications of them in systems ranging from electronic eyeball cameras to deformable light-emitting displays. We conclude with some perspectives on routes to commercialization, new device opportunities, and remaining challenges for research.","2010","2019-06-11 15:43:21","2019-06-11 15:43:21","","1603-1607","","5973","327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3FF2RSA","journalArticle","2006","Rowell, Michael W.; Topinka, Mark A.; McGehee, Michael D.; Prall, Hans-Jürgen; Dennler, Gilles; Sariciftci, Niyazi Serdar; Hu, Liangbing; Gruner, George","Organic solar cells with carbon nanotube network electrodes","Applied Physics Letters","","","doi:http://dx.doi.org/10.1063/1.2209887","http://scitation.aip.org/content/aip/journal/apl/88/23/10.1063/1.2209887","","2006","2019-06-11 15:43:21","2019-06-11 15:43:21","","-","","23","88","","","","","","","","","","","","","","","","","","","","","flexible electronics thin films electrical resistivity mechanical testing materials testing transparency solar cells plastics anodes conducting polymers bending carbon nanotubes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G55SNWXZ","journalArticle","2001","Safari, Ahmad","Processing of advanced electroceramic components by fused deposition technique","Ferroelectrics","","0015-0193","10.1080/00150190108225177","http://dx.doi.org/10.1080/00150190108225177","","2001","2019-06-11 15:43:21","2019-06-11 15:43:21","","45-54","","1","263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFD4DTUX","journalArticle","2006","Safari, A.; Akdogan, E. K.","Rapid Prototyping of Novel Piezoelectric Composites","Ferroelectrics","","0015-0193","10.1080/00150190600737727","http://dx.doi.org/10.1080/00150190600737727","","2006","2019-06-11 15:43:21","2019-06-11 15:43:21","","153-179","","1","331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9MNAYLPJ","journalArticle","1999","Sandler, J; Shaffer, MSP; Prasse, T; Bauhofer, W; Schulte, K; Windle, AH","Development of a dispersion process for carbon nanotubes in an epoxy matrix and the resulting electrical properties","Polymer","","0032-3861","","","","1999","2019-06-11 15:43:21","2019-06-11 15:43:21","","5967-5971","","21","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RFPHRXYG","journalArticle","2008","Sangermano, Marco; Pegel, Sven; Pötschke, Petra; Voit, Brigitte","Antistatic epoxy coatings with carbon nanotubes obtained by cationic photopolymerization","Macromolecular Rapid Communications","","1521-3927","","","","2008","2019-06-11 15:43:21","2019-06-11 15:43:21","","396-400","","5","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58E3DDP2","journalArticle","2013","Schwartz, Gregor; Tee, Benjamin C. K.; Mei, Jianguo; Appleton, Anthony L.; Kim, Do Hwan; Wang, Huiliang; Bao, Zhenan","Flexible polymer transistors with high pressure sensitivity for application in electronic skin and health monitoring","Nat Commun","","","10.1038/ncomms2832","http://dx.doi.org/10.1038/ncomms2832","","2013","2019-06-11 15:43:21","2019-06-11 15:43:21","","1859","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L2D2WECG","journalArticle","2011","Seraji, SM; Razavi Aghjeh, MK; Davari, M; Salami Hosseini, M; Khelgati, Sh","Effect of clay dispersion on the cell structure of LDPE/clay nanocomposite foams","Polymer Composites","","1548-0569","","","","2011","2019-06-11 15:43:22","2019-06-11 15:43:22","","1095-1105","","7","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2UKZ67SH","journalArticle","2002","Smay, James E; Gratson, Gregory M; Shepherd, Robert F; Cesarano, JIII; Lewis, Jennifer A","Directed colloidal assembly of 3D periodic structures","Advanced Materials","","0935-9648","","","","2002","2019-06-11 15:43:22","2019-06-11 15:43:22","","1279-1283","","18","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RX7IDN2X","journalArticle","2006","Stankovich, Sasha; Dikin, Dmitriy A.; Dommett, Geoffrey H. B.; Kohlhaas, Kevin M.; Zimney, Eric J.; Stach, Eric A.; Piner, Richard D.; Nguyen, SonBinh T.; Ruoff, Rodney S.","Graphene-based composite materials","Nature","","0028-0836","http://www.nature.com/nature/journal/v442/n7100/suppinfo/nature04969_S1.html","http://dx.doi.org/10.1038/nature04969","","2006","2019-06-11 15:43:22","2019-06-11 15:43:22","","282-286","","7100","442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GPNJNNBS","journalArticle","2005","Subramanian, Vivek; Frechet, J. M. J.; Chang, P. C.; Huang, D. C.; Lee, J. B.; Molesa, S. E.; Murphy, A. R.; Redinger, D. R.; Volkman, S. K.","Progress Toward Development of All-Printed RFID Tags: Materials, Processes, and Devices","Proceedings of the IEEE","","0018-9219","10.1109/jproc.2005.850305","","","2005","2019-06-11 15:43:22","2019-06-11 15:43:22","","1330-1338","","7","93","","","","","","","","","","","","","","","","","","","","","nanopatterning radiofrequency identification semiconductor device manufacture sintering soft lithography zinc compounds 13.56 MHz 135 kHz RFID tag development ZnO devices development item level tracking low resistance interconnects materials development passive components plastic compatible temperatures printed electronics printed nanoparticle patterns process development Costs Inventory control Nanoparticles Pentacene Power generation economics RFID tags Temperature Thin film transistors Zinc oxide Organic electronics RFID thin-film transistor (TFT)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3HTXQUQ","bookSection","2004","Sun, Hong-Bo; Kawata, Satoshi","Two-photon photopolymerization and 3D lithographic microfabrication","NMR• 3D Analysis• Photopolymerization","3-540-20510-1","","","","","2004","2019-06-11 15:43:22","2019-06-11 15:43:22","","169-273","","","","","","","","","","","Springer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3WEUG5J3","journalArticle","2003","Takidis, G; Bikiaris, DN; Papageorgiou, GZ; Achilias, DS; Sideridou, I","Compatibility of low‐density polyethylene/poly (ethylene‐co‐vinyl acetate) binary blends prepared by melt mixing","Journal of Applied Polymer Science","","1097-4628","","","","2003","2019-06-11 15:43:22","2019-06-11 15:43:22","","841-852","","3","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IFZKGX82","journalArticle","2014","Tang, Yue; Gong, Shu; Chen, Yi; Yap, Lim Wei; Cheng, Wenlong","Manufacturable Conducting Rubber Ambers and Stretchable Conductors from Copper Nanowire Aerogel Monoliths","ACS Nano","","1936-0851","10.1021/nn502702a","http://dx.doi.org/10.1021/nn502702a","","2014","2019-06-11 15:43:22","2019-06-11 15:43:22","","5707-5714","","6","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T4AZL9ZZ","journalArticle","2010","Tang, Yong; Gou, Jihua","Synergistic effect on electrical conductivity of few-layer graphene/multi-walled carbon nanotube paper","Materials Letters","","0167-577X","http://dx.doi.org/10.1016/j.matlet.2010.08.035","http://www.sciencedirect.com/science/article/pii/S0167577X10006786","A unique concept of making a paper from few-layer graphene (FLG) and multi-walled carbon nanotube (MWCNT) was explored. In the FLG/MWCNT paper, an entangled network of MWCNTs was formed to bridge the gap between FLG. The ratio of FLG and MWCNT in the paper was varied from FLG-dominated to MWCNT-dominated in order to study the efficiency in improving electrical conductivity. At a high weight fraction of MWCNTs in the paper, MWCNTs were oriented between FLG. A synergistic effect on electrical conductivity between two-dimensional FLG and one-dimensional MWCNT was demonstrated in the hybrid paper.","2010","2019-06-11 15:43:22","2019-06-11 15:43:22","","2513-2516","","22","64","","","","","","","","","","","","","","","","","","","","","Few-layer graphene Carbon nanotube Hybrid paper Nanocomposite Electrical conductivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5JK36SN","journalArticle","1998","Tans, Sander J.; Verschueren, Alwin R. M.; Dekker, Cees","Room-temperature transistor based on a single carbon nanotube","Nature","","0028-0836","","http://dx.doi.org/10.1038/29954","","1998","2019-06-11 15:43:23","2019-06-11 15:43:23","","49-52","","6680","393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSWAVTL5","book","2002","Tasaka, Michihisa; Tamura, Akihiro","Melt kneading isoprene-styrene copolymer with polyethylene, polypropylene, an organic peroxide, and a softening agent; high strength, heat resistance; good processability and resilience","","","","","","","2002","2019-06-11 15:43:23","2019-06-11 15:43:23","","","","","","","","","","","","","Google Patents","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2F244CKI","journalArticle","2012","Tee, Benjamin C. K.; Wang, Chao; Allen, Ranulfo; Bao, Zhenan","An electrically and mechanically self-healing composite with pressure- and flexion-sensitive properties for electronic skin applications","Nat Nano","","1748-3387","http://www.nature.com/nnano/journal/v7/n12/abs/nnano.2012.192.html#supplementary-information","http://dx.doi.org/10.1038/nnano.2012.192","","2012","2019-06-11 15:43:23","2019-06-11 15:43:23","","825-832","","12","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YFII2HP3","journalArticle","2005","Teo, Kenneth B. K.; Minoux, Eric; Hudanski, Ludovic; Peauger, Franck; Schnell, Jean-Philippe; Gangloff, Laurent; Legagneux, Pierre; Dieumegard, Dominique; Amaratunga, Gehan A. J.; Milne, William I.","Microwave devices: Carbon nanotubes as cold cathodes","Nature","","0028-0836","http://www.nature.com/nature/journal/v437/n7061/suppinfo/437968a_S1.html","http://dx.doi.org/10.1038/437968a","","2005","2019-06-11 15:43:23","2019-06-11 15:43:23","","968-968","","7061","437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E85IMU87","journalArticle","2005","Therriault, Daniel; Shepherd, Robert F; White, Scott R; Lewis, Jennifer A","Fugitive Inks for Direct‐Write Assembly of Three‐Dimensional Microvascular Networks","Advanced Materials","","1521-4095","","","","2005","2019-06-11 15:43:23","2019-06-11 15:43:23","","395-399","","4","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6BZGJRAR","journalArticle","2005","Therriault, Daniel; Shepherd, Robert F; White, Scott R; Lewis, Jennifer A","Fugitive Inks for Direct‐Write Assembly of Three‐Dimensional Microvascular Networks","Advanced Materials","","1521-4095","","","","2005","2019-06-11 15:43:23","2019-06-11 15:43:23","","395-399","","4","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5Z5MQ3NA","journalArticle","2003","Therriault, Daniel; White, Scott R; Lewis, Jennifer A","Chaotic mixing in three-dimensional microvascular networks fabricated by direct-write assembly","Nature Materials","","1476-1122","","","","2003","2019-06-11 15:43:23","2019-06-11 15:43:23","","265-271","","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7D4MDFX","journalArticle","2007","Therriault, Daniel; White, Scott R; Lewis, Jennifer A","Rheological behavior of fugitive organic inks for direct-write assembly","Applied Rheology","","1430-6395","","","","2007","2019-06-11 15:43:23","2019-06-11 15:43:23","","10112","","1","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2NCBT6E","journalArticle","2009","Thiel, Michael; Rill, Michael S; von Freymann, Georg; Wegener, Martin","Three‐Dimensional Bi‐Chiral Photonic Crystals","Advanced Materials","","1521-4095","","","","2009","2019-06-11 15:43:23","2019-06-11 15:43:23","","4680-4682","","46","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PVQKFYGQ","journalArticle","2006","Thostenson, E. T; Chou, T. W.","Carbon Nanotube Networks: Sensing of Distributed Strain and Damage for Life Prediction and Self Healing","Advanced Materials","","1521-4095","10.1002/adma.200600977","http://dx.doi.org/10.1002/adma.200600977","","2006","2019-06-11 15:43:23","2019-06-11 15:43:23","","2837-2841","","21","18","","","","","","","","","","","","","","","","","","","","","Carbon nanotube composites Carbon nanotubes; multiwalled Polymer nanocomposites Polymeric materials Self-healing materials","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJ5BXDUU","journalArticle","2006","Thostenson, E. T; Chou, T. W.","Carbon Nanotube Networks: Sensing of Distributed Strain and Damage for Life Prediction and Self Healing","Advanced Materials","","1521-4095","10.1002/adma.200600977","http://dx.doi.org/10.1002/adma.200600977","","2006","2019-06-11 15:43:24","2019-06-11 15:43:24","","2837-2841","","21","18","","","","","","","","","","","","","","","","","","","","","Carbon nanotube composites Carbon nanotubes; multiwalled Polymer nanocomposites Polymeric materials Self-healing materials","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
